image_path,annotation_path
facemask-dataset/images/maksssksksss455.png,facemask-dataset/annotations/maksssksksss455.xml
facemask-dataset/images/maksssksksss760.png,facemask-dataset/annotations/maksssksksss760.xml
facemask-dataset/images/maksssksksss35.png,facemask-dataset/annotations/maksssksksss35.xml
facemask-dataset/images/maksssksksss300.png,facemask-dataset/annotations/maksssksksss300.xml
facemask-dataset/images/maksssksksss567.png,facemask-dataset/annotations/maksssksksss567.xml
facemask-dataset/images/maksssksksss609.png,facemask-dataset/annotations/maksssksksss609.xml
facemask-dataset/images/maksssksksss543.png,facemask-dataset/annotations/maksssksksss543.xml
facemask-dataset/images/maksssksksss575.png,facemask-dataset/annotations/maksssksksss575.xml
facemask-dataset/images/maksssksksss365.png,facemask-dataset/annotations/maksssksksss365.xml
facemask-dataset/images/maksssksksss773.png,facemask-dataset/annotations/maksssksksss773.xml
facemask-dataset/images/maksssksksss524.png,facemask-dataset/annotations/maksssksksss524.xml
facemask-dataset/images/maksssksksss143.png,facemask-dataset/annotations/maksssksksss143.xml
facemask-dataset/images/maksssksksss31.png,facemask-dataset/annotations/maksssksksss31.xml
facemask-dataset/images/maksssksksss97.png,facemask-dataset/annotations/maksssksksss97.xml
facemask-dataset/images/maksssksksss541.png,facemask-dataset/annotations/maksssksksss541.xml
facemask-dataset/images/maksssksksss173.png,facemask-dataset/annotations/maksssksksss173.xml
facemask-dataset/images/maksssksksss105.png,facemask-dataset/annotations/maksssksksss105.xml
facemask-dataset/images/maksssksksss520.png,facemask-dataset/annotations/maksssksksss520.xml
facemask-dataset/images/maksssksksss206.png,facemask-dataset/annotations/maksssksksss206.xml
facemask-dataset/images/maksssksksss844.png,facemask-dataset/annotations/maksssksksss844.xml
facemask-dataset/images/maksssksksss561.png,facemask-dataset/annotations/maksssksksss561.xml
facemask-dataset/images/maksssksksss617.png,facemask-dataset/annotations/maksssksksss617.xml
facemask-dataset/images/maksssksksss346.png,facemask-dataset/annotations/maksssksksss346.xml
facemask-dataset/images/maksssksksss509.png,facemask-dataset/annotations/maksssksksss509.xml
facemask-dataset/images/maksssksksss823.png,facemask-dataset/annotations/maksssksksss823.xml
facemask-dataset/images/maksssksksss271.png,facemask-dataset/annotations/maksssksksss271.xml
facemask-dataset/images/maksssksksss811.png,facemask-dataset/annotations/maksssksksss811.xml
facemask-dataset/images/maksssksksss488.png,facemask-dataset/annotations/maksssksksss488.xml
facemask-dataset/images/maksssksksss379.png,facemask-dataset/annotations/maksssksksss379.xml
facemask-dataset/images/maksssksksss95.png,facemask-dataset/annotations/maksssksksss95.xml
facemask-dataset/images/maksssksksss673.png,facemask-dataset/annotations/maksssksksss673.xml
facemask-dataset/images/maksssksksss635.png,facemask-dataset/annotations/maksssksksss635.xml
facemask-dataset/images/maksssksksss743.png,facemask-dataset/annotations/maksssksksss743.xml
facemask-dataset/images/maksssksksss688.png,facemask-dataset/annotations/maksssksksss688.xml
facemask-dataset/images/maksssksksss79.png,facemask-dataset/annotations/maksssksksss79.xml
facemask-dataset/images/maksssksksss418.png,facemask-dataset/annotations/maksssksksss418.xml
facemask-dataset/images/maksssksksss342.png,facemask-dataset/annotations/maksssksksss342.xml
facemask-dataset/images/maksssksksss396.png,facemask-dataset/annotations/maksssksksss396.xml
facemask-dataset/images/maksssksksss623.png,facemask-dataset/annotations/maksssksksss623.xml
facemask-dataset/images/maksssksksss605.png,facemask-dataset/annotations/maksssksksss605.xml
facemask-dataset/images/maksssksksss186.png,facemask-dataset/annotations/maksssksksss186.xml
facemask-dataset/images/maksssksksss428.png,facemask-dataset/annotations/maksssksksss428.xml
facemask-dataset/images/maksssksksss305.png,facemask-dataset/annotations/maksssksksss305.xml
facemask-dataset/images/maksssksksss627.png,facemask-dataset/annotations/maksssksksss627.xml
facemask-dataset/images/maksssksksss333.png,facemask-dataset/annotations/maksssksksss333.xml
facemask-dataset/images/maksssksksss267.png,facemask-dataset/annotations/maksssksksss267.xml
facemask-dataset/images/maksssksksss840.png,facemask-dataset/annotations/maksssksksss840.xml
facemask-dataset/images/maksssksksss632.png,facemask-dataset/annotations/maksssksksss632.xml
facemask-dataset/images/maksssksksss180.png,facemask-dataset/annotations/maksssksksss180.xml
facemask-dataset/images/maksssksksss812.png,facemask-dataset/annotations/maksssksksss812.xml
facemask-dataset/images/maksssksksss415.png,facemask-dataset/annotations/maksssksksss415.xml
facemask-dataset/images/maksssksksss8.png,facemask-dataset/annotations/maksssksksss8.xml
facemask-dataset/images/maksssksksss112.png,facemask-dataset/annotations/maksssksksss112.xml
facemask-dataset/images/maksssksksss651.png,facemask-dataset/annotations/maksssksksss651.xml
facemask-dataset/images/maksssksksss163.png,facemask-dataset/annotations/maksssksksss163.xml
facemask-dataset/images/maksssksksss381.png,facemask-dataset/annotations/maksssksksss381.xml
facemask-dataset/images/maksssksksss667.png,facemask-dataset/annotations/maksssksksss667.xml
facemask-dataset/images/maksssksksss608.png,facemask-dataset/annotations/maksssksksss608.xml
facemask-dataset/images/maksssksksss201.png,facemask-dataset/annotations/maksssksksss201.xml
facemask-dataset/images/maksssksksss142.png,facemask-dataset/annotations/maksssksksss142.xml
facemask-dataset/images/maksssksksss298.png,facemask-dataset/annotations/maksssksksss298.xml
facemask-dataset/images/maksssksksss749.png,facemask-dataset/annotations/maksssksksss749.xml
facemask-dataset/images/maksssksksss766.png,facemask-dataset/annotations/maksssksksss766.xml
facemask-dataset/images/maksssksksss269.png,facemask-dataset/annotations/maksssksksss269.xml
facemask-dataset/images/maksssksksss321.png,facemask-dataset/annotations/maksssksksss321.xml
facemask-dataset/images/maksssksksss469.png,facemask-dataset/annotations/maksssksksss469.xml
facemask-dataset/images/maksssksksss40.png,facemask-dataset/annotations/maksssksksss40.xml
facemask-dataset/images/maksssksksss848.png,facemask-dataset/annotations/maksssksksss848.xml
facemask-dataset/images/maksssksksss440.png,facemask-dataset/annotations/maksssksksss440.xml
facemask-dataset/images/maksssksksss526.png,facemask-dataset/annotations/maksssksksss526.xml
facemask-dataset/images/maksssksksss544.png,facemask-dataset/annotations/maksssksksss544.xml
facemask-dataset/images/maksssksksss230.png,facemask-dataset/annotations/maksssksksss230.xml
facemask-dataset/images/maksssksksss625.png,facemask-dataset/annotations/maksssksksss625.xml
facemask-dataset/images/maksssksksss741.png,facemask-dataset/annotations/maksssksksss741.xml
facemask-dataset/images/maksssksksss410.png,facemask-dataset/annotations/maksssksksss410.xml
facemask-dataset/images/maksssksksss664.png,facemask-dataset/annotations/maksssksksss664.xml
facemask-dataset/images/maksssksksss216.png,facemask-dataset/annotations/maksssksksss216.xml
facemask-dataset/images/maksssksksss335.png,facemask-dataset/annotations/maksssksksss335.xml
facemask-dataset/images/maksssksksss705.png,facemask-dataset/annotations/maksssksksss705.xml
facemask-dataset/images/maksssksksss270.png,facemask-dataset/annotations/maksssksksss270.xml
facemask-dataset/images/maksssksksss518.png,facemask-dataset/annotations/maksssksksss518.xml
facemask-dataset/images/maksssksksss338.png,facemask-dataset/annotations/maksssksksss338.xml
facemask-dataset/images/maksssksksss784.png,facemask-dataset/annotations/maksssksksss784.xml
facemask-dataset/images/maksssksksss693.png,facemask-dataset/annotations/maksssksksss693.xml
facemask-dataset/images/maksssksksss454.png,facemask-dataset/annotations/maksssksksss454.xml
facemask-dataset/images/maksssksksss387.png,facemask-dataset/annotations/maksssksksss387.xml
facemask-dataset/images/maksssksksss84.png,facemask-dataset/annotations/maksssksksss84.xml
facemask-dataset/images/maksssksksss583.png,facemask-dataset/annotations/maksssksksss583.xml
facemask-dataset/images/maksssksksss841.png,facemask-dataset/annotations/maksssksksss841.xml
facemask-dataset/images/maksssksksss442.png,facemask-dataset/annotations/maksssksksss442.xml
facemask-dataset/images/maksssksksss359.png,facemask-dataset/annotations/maksssksksss359.xml
facemask-dataset/images/maksssksksss148.png,facemask-dataset/annotations/maksssksksss148.xml
facemask-dataset/images/maksssksksss419.png,facemask-dataset/annotations/maksssksksss419.xml
facemask-dataset/images/maksssksksss787.png,facemask-dataset/annotations/maksssksksss787.xml
facemask-dataset/images/maksssksksss588.png,facemask-dataset/annotations/maksssksksss588.xml
facemask-dataset/images/maksssksksss570.png,facemask-dataset/annotations/maksssksksss570.xml
facemask-dataset/images/maksssksksss546.png,facemask-dataset/annotations/maksssksksss546.xml
facemask-dataset/images/maksssksksss631.png,facemask-dataset/annotations/maksssksksss631.xml
facemask-dataset/images/maksssksksss408.png,facemask-dataset/annotations/maksssksksss408.xml
facemask-dataset/images/maksssksksss283.png,facemask-dataset/annotations/maksssksksss283.xml
facemask-dataset/images/maksssksksss417.png,facemask-dataset/annotations/maksssksksss417.xml
facemask-dataset/images/maksssksksss487.png,facemask-dataset/annotations/maksssksksss487.xml
facemask-dataset/images/maksssksksss282.png,facemask-dataset/annotations/maksssksksss282.xml
facemask-dataset/images/maksssksksss341.png,facemask-dataset/annotations/maksssksksss341.xml
facemask-dataset/images/maksssksksss199.png,facemask-dataset/annotations/maksssksksss199.xml
facemask-dataset/images/maksssksksss552.png,facemask-dataset/annotations/maksssksksss552.xml
facemask-dataset/images/maksssksksss614.png,facemask-dataset/annotations/maksssksksss614.xml
facemask-dataset/images/maksssksksss838.png,facemask-dataset/annotations/maksssksksss838.xml
facemask-dataset/images/maksssksksss431.png,facemask-dataset/annotations/maksssksksss431.xml
facemask-dataset/images/maksssksksss479.png,facemask-dataset/annotations/maksssksksss479.xml
facemask-dataset/images/maksssksksss111.png,facemask-dataset/annotations/maksssksksss111.xml
facemask-dataset/images/maksssksksss243.png,facemask-dataset/annotations/maksssksksss243.xml
facemask-dataset/images/maksssksksss54.png,facemask-dataset/annotations/maksssksksss54.xml
facemask-dataset/images/maksssksksss650.png,facemask-dataset/annotations/maksssksksss650.xml
facemask-dataset/images/maksssksksss156.png,facemask-dataset/annotations/maksssksksss156.xml
facemask-dataset/images/maksssksksss572.png,facemask-dataset/annotations/maksssksksss572.xml
facemask-dataset/images/maksssksksss160.png,facemask-dataset/annotations/maksssksksss160.xml
facemask-dataset/images/maksssksksss825.png,facemask-dataset/annotations/maksssksksss825.xml
facemask-dataset/images/maksssksksss208.png,facemask-dataset/annotations/maksssksksss208.xml
facemask-dataset/images/maksssksksss400.png,facemask-dataset/annotations/maksssksksss400.xml
facemask-dataset/images/maksssksksss140.png,facemask-dataset/annotations/maksssksksss140.xml
facemask-dataset/images/maksssksksss549.png,facemask-dataset/annotations/maksssksksss549.xml
facemask-dataset/images/maksssksksss364.png,facemask-dataset/annotations/maksssksksss364.xml
facemask-dataset/images/maksssksksss247.png,facemask-dataset/annotations/maksssksksss247.xml
facemask-dataset/images/maksssksksss819.png,facemask-dataset/annotations/maksssksksss819.xml
facemask-dataset/images/maksssksksss471.png,facemask-dataset/annotations/maksssksksss471.xml
facemask-dataset/images/maksssksksss120.png,facemask-dataset/annotations/maksssksksss120.xml
facemask-dataset/images/maksssksksss523.png,facemask-dataset/annotations/maksssksksss523.xml
facemask-dataset/images/maksssksksss765.png,facemask-dataset/annotations/maksssksksss765.xml
facemask-dataset/images/maksssksksss611.png,facemask-dataset/annotations/maksssksksss611.xml
facemask-dataset/images/maksssksksss10.png,facemask-dataset/annotations/maksssksksss10.xml
facemask-dataset/images/maksssksksss196.png,facemask-dataset/annotations/maksssksksss196.xml
facemask-dataset/images/maksssksksss340.png,facemask-dataset/annotations/maksssksksss340.xml
facemask-dataset/images/maksssksksss425.png,facemask-dataset/annotations/maksssksksss425.xml
facemask-dataset/images/maksssksksss734.png,facemask-dataset/annotations/maksssksksss734.xml
facemask-dataset/images/maksssksksss788.png,facemask-dataset/annotations/maksssksksss788.xml
facemask-dataset/images/maksssksksss129.png,facemask-dataset/annotations/maksssksksss129.xml
facemask-dataset/images/maksssksksss328.png,facemask-dataset/annotations/maksssksksss328.xml
facemask-dataset/images/maksssksksss703.png,facemask-dataset/annotations/maksssksksss703.xml
facemask-dataset/images/maksssksksss250.png,facemask-dataset/annotations/maksssksksss250.xml
facemask-dataset/images/maksssksksss452.png,facemask-dataset/annotations/maksssksksss452.xml
facemask-dataset/images/maksssksksss726.png,facemask-dataset/annotations/maksssksksss726.xml
facemask-dataset/images/maksssksksss127.png,facemask-dataset/annotations/maksssksksss127.xml
facemask-dataset/images/maksssksksss32.png,facemask-dataset/annotations/maksssksksss32.xml
facemask-dataset/images/maksssksksss645.png,facemask-dataset/annotations/maksssksksss645.xml
facemask-dataset/images/maksssksksss363.png,facemask-dataset/annotations/maksssksksss363.xml
facemask-dataset/images/maksssksksss133.png,facemask-dataset/annotations/maksssksksss133.xml
facemask-dataset/images/maksssksksss789.png,facemask-dataset/annotations/maksssksksss789.xml
facemask-dataset/images/maksssksksss93.png,facemask-dataset/annotations/maksssksksss93.xml
facemask-dataset/images/maksssksksss74.png,facemask-dataset/annotations/maksssksksss74.xml
facemask-dataset/images/maksssksksss43.png,facemask-dataset/annotations/maksssksksss43.xml
facemask-dataset/images/maksssksksss125.png,facemask-dataset/annotations/maksssksksss125.xml
facemask-dataset/images/maksssksksss382.png,facemask-dataset/annotations/maksssksksss382.xml
facemask-dataset/images/maksssksksss798.png,facemask-dataset/annotations/maksssksksss798.xml
facemask-dataset/images/maksssksksss424.png,facemask-dataset/annotations/maksssksksss424.xml
facemask-dataset/images/maksssksksss637.png,facemask-dataset/annotations/maksssksksss637.xml
facemask-dataset/images/maksssksksss214.png,facemask-dataset/annotations/maksssksksss214.xml
facemask-dataset/images/maksssksksss29.png,facemask-dataset/annotations/maksssksksss29.xml
facemask-dataset/images/maksssksksss182.png,facemask-dataset/annotations/maksssksksss182.xml
facemask-dataset/images/maksssksksss477.png,facemask-dataset/annotations/maksssksksss477.xml
facemask-dataset/images/maksssksksss444.png,facemask-dataset/annotations/maksssksksss444.xml
facemask-dataset/images/maksssksksss563.png,facemask-dataset/annotations/maksssksksss563.xml
facemask-dataset/images/maksssksksss527.png,facemask-dataset/annotations/maksssksksss527.xml
facemask-dataset/images/maksssksksss207.png,facemask-dataset/annotations/maksssksksss207.xml
facemask-dataset/images/maksssksksss299.png,facemask-dataset/annotations/maksssksksss299.xml
facemask-dataset/images/maksssksksss391.png,facemask-dataset/annotations/maksssksksss391.xml
facemask-dataset/images/maksssksksss475.png,facemask-dataset/annotations/maksssksksss475.xml
facemask-dataset/images/maksssksksss135.png,facemask-dataset/annotations/maksssksksss135.xml
facemask-dataset/images/maksssksksss569.png,facemask-dataset/annotations/maksssksksss569.xml
facemask-dataset/images/maksssksksss729.png,facemask-dataset/annotations/maksssksksss729.xml
facemask-dataset/images/maksssksksss513.png,facemask-dataset/annotations/maksssksksss513.xml
facemask-dataset/images/maksssksksss314.png,facemask-dataset/annotations/maksssksksss314.xml
facemask-dataset/images/maksssksksss654.png,facemask-dataset/annotations/maksssksksss654.xml
facemask-dataset/images/maksssksksss15.png,facemask-dataset/annotations/maksssksksss15.xml
facemask-dataset/images/maksssksksss536.png,facemask-dataset/annotations/maksssksksss536.xml
facemask-dataset/images/maksssksksss516.png,facemask-dataset/annotations/maksssksksss516.xml
facemask-dataset/images/maksssksksss119.png,facemask-dataset/annotations/maksssksksss119.xml
facemask-dataset/images/maksssksksss568.png,facemask-dataset/annotations/maksssksksss568.xml
facemask-dataset/images/maksssksksss285.png,facemask-dataset/annotations/maksssksksss285.xml
facemask-dataset/images/maksssksksss778.png,facemask-dataset/annotations/maksssksksss778.xml
facemask-dataset/images/maksssksksss565.png,facemask-dataset/annotations/maksssksksss565.xml
facemask-dataset/images/maksssksksss217.png,facemask-dataset/annotations/maksssksksss217.xml
facemask-dataset/images/maksssksksss451.png,facemask-dataset/annotations/maksssksksss451.xml
facemask-dataset/images/maksssksksss640.png,facemask-dataset/annotations/maksssksksss640.xml
facemask-dataset/images/maksssksksss463.png,facemask-dataset/annotations/maksssksksss463.xml
facemask-dataset/images/maksssksksss782.png,facemask-dataset/annotations/maksssksksss782.xml
facemask-dataset/images/maksssksksss286.png,facemask-dataset/annotations/maksssksksss286.xml
facemask-dataset/images/maksssksksss280.png,facemask-dataset/annotations/maksssksksss280.xml
facemask-dataset/images/maksssksksss728.png,facemask-dataset/annotations/maksssksksss728.xml
facemask-dataset/images/maksssksksss529.png,facemask-dataset/annotations/maksssksksss529.xml
facemask-dataset/images/maksssksksss339.png,facemask-dataset/annotations/maksssksksss339.xml
facemask-dataset/images/maksssksksss351.png,facemask-dataset/annotations/maksssksksss351.xml
facemask-dataset/images/maksssksksss826.png,facemask-dataset/annotations/maksssksksss826.xml
facemask-dataset/images/maksssksksss531.png,facemask-dataset/annotations/maksssksksss531.xml
facemask-dataset/images/maksssksksss652.png,facemask-dataset/annotations/maksssksksss652.xml
facemask-dataset/images/maksssksksss555.png,facemask-dataset/annotations/maksssksksss555.xml
facemask-dataset/images/maksssksksss64.png,facemask-dataset/annotations/maksssksksss64.xml
facemask-dataset/images/maksssksksss435.png,facemask-dataset/annotations/maksssksksss435.xml
facemask-dataset/images/maksssksksss806.png,facemask-dataset/annotations/maksssksksss806.xml
facemask-dataset/images/maksssksksss753.png,facemask-dataset/annotations/maksssksksss753.xml
facemask-dataset/images/maksssksksss501.png,facemask-dataset/annotations/maksssksksss501.xml
facemask-dataset/images/maksssksksss542.png,facemask-dataset/annotations/maksssksksss542.xml
facemask-dataset/images/maksssksksss231.png,facemask-dataset/annotations/maksssksksss231.xml
facemask-dataset/images/maksssksksss355.png,facemask-dataset/annotations/maksssksksss355.xml
facemask-dataset/images/maksssksksss721.png,facemask-dataset/annotations/maksssksksss721.xml
facemask-dataset/images/maksssksksss666.png,facemask-dataset/annotations/maksssksksss666.xml
facemask-dataset/images/maksssksksss725.png,facemask-dataset/annotations/maksssksksss725.xml
facemask-dataset/images/maksssksksss514.png,facemask-dataset/annotations/maksssksksss514.xml
facemask-dataset/images/maksssksksss149.png,facemask-dataset/annotations/maksssksksss149.xml
facemask-dataset/images/maksssksksss438.png,facemask-dataset/annotations/maksssksksss438.xml
facemask-dataset/images/maksssksksss219.png,facemask-dataset/annotations/maksssksksss219.xml
facemask-dataset/images/maksssksksss253.png,facemask-dataset/annotations/maksssksksss253.xml
facemask-dataset/images/maksssksksss430.png,facemask-dataset/annotations/maksssksksss430.xml
facemask-dataset/images/maksssksksss380.png,facemask-dataset/annotations/maksssksksss380.xml
facemask-dataset/images/maksssksksss248.png,facemask-dataset/annotations/maksssksksss248.xml
facemask-dataset/images/maksssksksss833.png,facemask-dataset/annotations/maksssksksss833.xml
facemask-dataset/images/maksssksksss165.png,facemask-dataset/annotations/maksssksksss165.xml
facemask-dataset/images/maksssksksss176.png,facemask-dataset/annotations/maksssksksss176.xml
facemask-dataset/images/maksssksksss659.png,facemask-dataset/annotations/maksssksksss659.xml
facemask-dataset/images/maksssksksss139.png,facemask-dataset/annotations/maksssksksss139.xml
facemask-dataset/images/maksssksksss37.png,facemask-dataset/annotations/maksssksksss37.xml
facemask-dataset/images/maksssksksss820.png,facemask-dataset/annotations/maksssksksss820.xml
facemask-dataset/images/maksssksksss327.png,facemask-dataset/annotations/maksssksksss327.xml
facemask-dataset/images/maksssksksss751.png,facemask-dataset/annotations/maksssksksss751.xml
facemask-dataset/images/maksssksksss17.png,facemask-dataset/annotations/maksssksksss17.xml
facemask-dataset/images/maksssksksss48.png,facemask-dataset/annotations/maksssksksss48.xml
facemask-dataset/images/maksssksksss293.png,facemask-dataset/annotations/maksssksksss293.xml
facemask-dataset/images/maksssksksss251.png,facemask-dataset/annotations/maksssksksss251.xml
facemask-dataset/images/maksssksksss770.png,facemask-dataset/annotations/maksssksksss770.xml
facemask-dataset/images/maksssksksss830.png,facemask-dataset/annotations/maksssksksss830.xml
facemask-dataset/images/maksssksksss38.png,facemask-dataset/annotations/maksssksksss38.xml
facemask-dataset/images/maksssksksss275.png,facemask-dataset/annotations/maksssksksss275.xml
facemask-dataset/images/maksssksksss622.png,facemask-dataset/annotations/maksssksksss622.xml
facemask-dataset/images/maksssksksss166.png,facemask-dataset/annotations/maksssksksss166.xml
facemask-dataset/images/maksssksksss507.png,facemask-dataset/annotations/maksssksksss507.xml
facemask-dataset/images/maksssksksss24.png,facemask-dataset/annotations/maksssksksss24.xml
facemask-dataset/images/maksssksksss510.png,facemask-dataset/annotations/maksssksksss510.xml
facemask-dataset/images/maksssksksss713.png,facemask-dataset/annotations/maksssksksss713.xml
facemask-dataset/images/maksssksksss368.png,facemask-dataset/annotations/maksssksksss368.xml
facemask-dataset/images/maksssksksss537.png,facemask-dataset/annotations/maksssksksss537.xml
facemask-dataset/images/maksssksksss377.png,facemask-dataset/annotations/maksssksksss377.xml
facemask-dataset/images/maksssksksss302.png,facemask-dataset/annotations/maksssksksss302.xml
facemask-dataset/images/maksssksksss449.png,facemask-dataset/annotations/maksssksksss449.xml
facemask-dataset/images/maksssksksss190.png,facemask-dataset/annotations/maksssksksss190.xml
facemask-dataset/images/maksssksksss538.png,facemask-dataset/annotations/maksssksksss538.xml
facemask-dataset/images/maksssksksss144.png,facemask-dataset/annotations/maksssksksss144.xml
facemask-dataset/images/maksssksksss834.png,facemask-dataset/annotations/maksssksksss834.xml
facemask-dataset/images/maksssksksss397.png,facemask-dataset/annotations/maksssksksss397.xml
facemask-dataset/images/maksssksksss799.png,facemask-dataset/annotations/maksssksksss799.xml
facemask-dataset/images/maksssksksss319.png,facemask-dataset/annotations/maksssksksss319.xml
facemask-dataset/images/maksssksksss715.png,facemask-dataset/annotations/maksssksksss715.xml
facemask-dataset/images/maksssksksss14.png,facemask-dataset/annotations/maksssksksss14.xml
facemask-dataset/images/maksssksksss809.png,facemask-dataset/annotations/maksssksksss809.xml
facemask-dataset/images/maksssksksss718.png,facemask-dataset/annotations/maksssksksss718.xml
facemask-dataset/images/maksssksksss103.png,facemask-dataset/annotations/maksssksksss103.xml
facemask-dataset/images/maksssksksss2.png,facemask-dataset/annotations/maksssksksss2.xml
facemask-dataset/images/maksssksksss372.png,facemask-dataset/annotations/maksssksksss372.xml
facemask-dataset/images/maksssksksss821.png,facemask-dataset/annotations/maksssksksss821.xml
facemask-dataset/images/maksssksksss532.png,facemask-dataset/annotations/maksssksksss532.xml
facemask-dataset/images/maksssksksss634.png,facemask-dataset/annotations/maksssksksss634.xml
facemask-dataset/images/maksssksksss168.png,facemask-dataset/annotations/maksssksksss168.xml
facemask-dataset/images/maksssksksss491.png,facemask-dataset/annotations/maksssksksss491.xml
facemask-dataset/images/maksssksksss370.png,facemask-dataset/annotations/maksssksksss370.xml
facemask-dataset/images/maksssksksss21.png,facemask-dataset/annotations/maksssksksss21.xml
facemask-dataset/images/maksssksksss642.png,facemask-dataset/annotations/maksssksksss642.xml
facemask-dataset/images/maksssksksss745.png,facemask-dataset/annotations/maksssksksss745.xml
facemask-dataset/images/maksssksksss20.png,facemask-dataset/annotations/maksssksksss20.xml
facemask-dataset/images/maksssksksss638.png,facemask-dataset/annotations/maksssksksss638.xml
facemask-dataset/images/maksssksksss5.png,facemask-dataset/annotations/maksssksksss5.xml
facemask-dataset/images/maksssksksss28.png,facemask-dataset/annotations/maksssksksss28.xml
facemask-dataset/images/maksssksksss758.png,facemask-dataset/annotations/maksssksksss758.xml
facemask-dataset/images/maksssksksss25.png,facemask-dataset/annotations/maksssksksss25.xml
facemask-dataset/images/maksssksksss756.png,facemask-dataset/annotations/maksssksksss756.xml
facemask-dataset/images/maksssksksss755.png,facemask-dataset/annotations/maksssksksss755.xml
facemask-dataset/images/maksssksksss330.png,facemask-dataset/annotations/maksssksksss330.xml
facemask-dataset/images/maksssksksss124.png,facemask-dataset/annotations/maksssksksss124.xml
facemask-dataset/images/maksssksksss203.png,facemask-dataset/annotations/maksssksksss203.xml
facemask-dataset/images/maksssksksss405.png,facemask-dataset/annotations/maksssksksss405.xml
facemask-dataset/images/maksssksksss716.png,facemask-dataset/annotations/maksssksksss716.xml
facemask-dataset/images/maksssksksss618.png,facemask-dataset/annotations/maksssksksss618.xml
facemask-dataset/images/maksssksksss679.png,facemask-dataset/annotations/maksssksksss679.xml
facemask-dataset/images/maksssksksss594.png,facemask-dataset/annotations/maksssksksss594.xml
facemask-dataset/images/maksssksksss731.png,facemask-dataset/annotations/maksssksksss731.xml
facemask-dataset/images/maksssksksss604.png,facemask-dataset/annotations/maksssksksss604.xml
facemask-dataset/images/maksssksksss852.png,facemask-dataset/annotations/maksssksksss852.xml
facemask-dataset/images/maksssksksss808.png,facemask-dataset/annotations/maksssksksss808.xml
facemask-dataset/images/maksssksksss366.png,facemask-dataset/annotations/maksssksksss366.xml
facemask-dataset/images/maksssksksss223.png,facemask-dataset/annotations/maksssksksss223.xml
facemask-dataset/images/maksssksksss1.png,facemask-dataset/annotations/maksssksksss1.xml
facemask-dataset/images/maksssksksss767.png,facemask-dataset/annotations/maksssksksss767.xml
facemask-dataset/images/maksssksksss481.png,facemask-dataset/annotations/maksssksksss481.xml
facemask-dataset/images/maksssksksss742.png,facemask-dataset/annotations/maksssksksss742.xml
facemask-dataset/images/maksssksksss313.png,facemask-dataset/annotations/maksssksksss313.xml
facemask-dataset/images/maksssksksss399.png,facemask-dataset/annotations/maksssksksss399.xml
facemask-dataset/images/maksssksksss407.png,facemask-dataset/annotations/maksssksksss407.xml
facemask-dataset/images/maksssksksss847.png,facemask-dataset/annotations/maksssksksss847.xml
facemask-dataset/images/maksssksksss626.png,facemask-dataset/annotations/maksssksksss626.xml
facemask-dataset/images/maksssksksss23.png,facemask-dataset/annotations/maksssksksss23.xml
facemask-dataset/images/maksssksksss554.png,facemask-dataset/annotations/maksssksksss554.xml
facemask-dataset/images/maksssksksss174.png,facemask-dataset/annotations/maksssksksss174.xml
facemask-dataset/images/maksssksksss152.png,facemask-dataset/annotations/maksssksksss152.xml
facemask-dataset/images/maksssksksss234.png,facemask-dataset/annotations/maksssksksss234.xml
facemask-dataset/images/maksssksksss441.png,facemask-dataset/annotations/maksssksksss441.xml
facemask-dataset/images/maksssksksss665.png,facemask-dataset/annotations/maksssksksss665.xml
facemask-dataset/images/maksssksksss116.png,facemask-dataset/annotations/maksssksksss116.xml
facemask-dataset/images/maksssksksss764.png,facemask-dataset/annotations/maksssksksss764.xml
facemask-dataset/images/maksssksksss762.png,facemask-dataset/annotations/maksssksksss762.xml
facemask-dataset/images/maksssksksss470.png,facemask-dataset/annotations/maksssksksss470.xml
facemask-dataset/images/maksssksksss237.png,facemask-dataset/annotations/maksssksksss237.xml
facemask-dataset/images/maksssksksss539.png,facemask-dataset/annotations/maksssksksss539.xml
facemask-dataset/images/maksssksksss229.png,facemask-dataset/annotations/maksssksksss229.xml
facemask-dataset/images/maksssksksss374.png,facemask-dataset/annotations/maksssksksss374.xml
facemask-dataset/images/maksssksksss358.png,facemask-dataset/annotations/maksssksksss358.xml
facemask-dataset/images/maksssksksss349.png,facemask-dataset/annotations/maksssksksss349.xml
facemask-dataset/images/maksssksksss326.png,facemask-dataset/annotations/maksssksksss326.xml
facemask-dataset/images/maksssksksss587.png,facemask-dataset/annotations/maksssksksss587.xml
facemask-dataset/images/maksssksksss474.png,facemask-dataset/annotations/maksssksksss474.xml
facemask-dataset/images/maksssksksss255.png,facemask-dataset/annotations/maksssksksss255.xml
facemask-dataset/images/maksssksksss696.png,facemask-dataset/annotations/maksssksksss696.xml
facemask-dataset/images/maksssksksss810.png,facemask-dataset/annotations/maksssksksss810.xml
facemask-dataset/images/maksssksksss159.png,facemask-dataset/annotations/maksssksksss159.xml
facemask-dataset/images/maksssksksss388.png,facemask-dataset/annotations/maksssksksss388.xml
facemask-dataset/images/maksssksksss684.png,facemask-dataset/annotations/maksssksksss684.xml
facemask-dataset/images/maksssksksss98.png,facemask-dataset/annotations/maksssksksss98.xml
facemask-dataset/images/maksssksksss779.png,facemask-dataset/annotations/maksssksksss779.xml
